match_tier,field_name,parcelnumb,unidata_scity,unidata_value,gpkg_value,comparison
pair,address,02917011,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02917011,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,02917012,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02917012,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,02917013,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02917013,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,02917015,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02917015,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02921022,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02925008,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02925009,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02930008,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02930009,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02931001,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02931003,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02931006,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02931007,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02931012,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02932001,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02933001,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,02933002,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02933002,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02933004,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,02934002,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02934002,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02934004,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,02934005,,[blank],,Unidata missing; GPKG empty
pair,scity,02934005,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02934005,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02935007,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02935015,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02935027,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02935031,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02935032,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,02936003,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02936003,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,02936004,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02936004,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,02936009,Fremont,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02936009,Fremont,[blank],,Unidata missing; GPKG empty
pair,address,02936011,,[blank],,Unidata missing; GPKG empty
pair,scity,02936011,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02936011,,[blank],,Unidata missing; GPKG empty
pair,address,02936012,,[blank],,Unidata missing; GPKG empty
pair,scity,02936012,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02936012,,[blank],,Unidata missing; GPKG empty
pair,address,02936013,,[blank],,Unidata missing; GPKG empty
pair,scity,02936013,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02936013,,[blank],,Unidata missing; GPKG empty
pair,address,02936014,,[blank],,Unidata missing; GPKG empty
pair,scity,02936014,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02936014,,[blank],,Unidata missing; GPKG empty
pair,address,02936015,,[blank],,Unidata missing; GPKG empty
pair,scity,02936015,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02936015,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02937001,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,02937002,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02937002,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,02937003,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02937003,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02938001,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02938002,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02938004,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02938005,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02938009,Milpitas,[blank],,Unidata missing; GPKG empty
pair,zoning,02938009,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02938013,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,02938014,,[blank],,Unidata missing; GPKG empty
pair,scity,02938014,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02938014,,[blank],,Unidata missing; GPKG empty
pair,address,02939002,,[blank],,Unidata missing; GPKG empty
pair,scity,02939002,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02939002,,[blank],,Unidata missing; GPKG empty
pair,address,02939003,,[blank],,Unidata missing; GPKG empty
pair,scity,02939003,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02939003,,[blank],,Unidata missing; GPKG empty
pair,address,02939004,,[blank],,Unidata missing; GPKG empty
pair,scity,02939004,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02939004,,[blank],,Unidata missing; GPKG empty
pair,address,02939005,,[blank],,Unidata missing; GPKG empty
pair,scity,02939005,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02939005,,[blank],,Unidata missing; GPKG empty
pair,address,02939006,,[blank],,Unidata missing; GPKG empty
pair,scity,02939006,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02939006,,[blank],,Unidata missing; GPKG empty
pair,address,02939007,,[blank],,Unidata missing; GPKG empty
pair,scity,02939007,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02939007,,[blank],,Unidata missing; GPKG empty
pair,address,02940001,,[blank],,Unidata missing; GPKG empty
pair,scity,02940001,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02940001,,[blank],,Unidata missing; GPKG empty
pair,address,02940002,,[blank],,Unidata missing; GPKG empty
pair,scity,02940002,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02940002,,[blank],,Unidata missing; GPKG empty
pair,address,02945021,Fremont,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02945021,Fremont,[blank],,Unidata missing; GPKG empty
pair,zoning,02945021,Fremont,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02948045,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,02949001,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02949001,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,02949013,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02949013,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02950042,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02952015,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,02952024,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02952024,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,02952025,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02952025,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02953009,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02953020,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02953025,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02954001,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02954012,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02954014,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02955020,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,02959013,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04201001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04201002,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04201003,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04201004,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04201005,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04201006,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04201007,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04201008,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04201009,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,04201010,,[blank],,Unidata missing; GPKG empty
pair,scity,04201010,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04201010,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04201011,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,04202002,,[blank],,Unidata missing; GPKG empty
pair,scity,04202002,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04202002,,[blank],,Unidata missing; GPKG empty
pair,address,04202003,,[blank],,Unidata missing; GPKG empty
pair,scity,04202003,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04202003,,[blank],,Unidata missing; GPKG empty
pair,address,04202004,,[blank],,Unidata missing; GPKG empty
pair,scity,04202004,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04202004,,[blank],,Unidata missing; GPKG empty
pair,address,04202005,,[blank],,Unidata missing; GPKG empty
pair,scity,04202005,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04202005,,[blank],,Unidata missing; GPKG empty
pair,address,04202006,,[blank],,Unidata missing; GPKG empty
pair,scity,04202006,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04202006,,[blank],,Unidata missing; GPKG empty
pair,address,04202007,,[blank],,Unidata missing; GPKG empty
pair,scity,04202007,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04202007,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04202008,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,04203001,,[blank],,Unidata missing; GPKG empty
pair,scity,04203001,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04203001,,[blank],,Unidata missing; GPKG empty
pair,address,04203002,,[blank],,Unidata missing; GPKG empty
pair,scity,04203002,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04203002,,[blank],,Unidata missing; GPKG empty
pair,address,04203003,,[blank],,Unidata missing; GPKG empty
pair,scity,04203003,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04203003,,[blank],,Unidata missing; GPKG empty
pair,address,04203005,,[blank],,Unidata missing; GPKG empty
pair,scity,04203005,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04203005,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04204008,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04204009,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,04204028,,[blank],,Unidata missing; GPKG empty
pair,scity,04204028,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04204028,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04204029,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,04204052,,[blank],,Unidata missing; GPKG empty
pair,scity,04204052,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04204052,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04204055,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04204058,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04205008,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04205016,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04205017,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04205018,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04205019,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04206062,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04206064,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,04207002,,[blank],,Unidata missing; GPKG empty
pair,scity,04207002,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04207002,,[blank],,Unidata missing; GPKG empty
pair,address,04207003,,[blank],,Unidata missing; GPKG empty
pair,scity,04207003,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04207003,,[blank],,Unidata missing; GPKG empty
pair,address,04207010,,[blank],,Unidata missing; GPKG empty
pair,scity,04207010,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04207010,,[blank],,Unidata missing; GPKG empty
pair,address,04207011,,[blank],,Unidata missing; GPKG empty
pair,scity,04207011,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04207011,,[blank],,Unidata missing; GPKG empty
pair,address,04207012,,[blank],,Unidata missing; GPKG empty
pair,scity,04207012,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04207012,,[blank],,Unidata missing; GPKG empty
pair,address,04207019,,[blank],,Unidata missing; GPKG empty
pair,scity,04207019,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04207019,,[blank],,Unidata missing; GPKG empty
pair,address,04207020,,[blank],,Unidata missing; GPKG empty
pair,scity,04207020,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04207020,,[blank],,Unidata missing; GPKG empty
pair,address,04207021,,[blank],,Unidata missing; GPKG empty
pair,scity,04207021,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04207021,,[blank],,Unidata missing; GPKG empty
pair,address,04207022,,[blank],,Unidata missing; GPKG empty
pair,scity,04207022,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04207022,,[blank],,Unidata missing; GPKG empty
pair,address,04207023,,[blank],,Unidata missing; GPKG empty
pair,scity,04207023,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04207023,,[blank],,Unidata missing; GPKG empty
pair,address,04207024,,[blank],,Unidata missing; GPKG empty
pair,scity,04207024,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04207024,,[blank],,Unidata missing; GPKG empty
pair,address,04207025,,[blank],,Unidata missing; GPKG empty
pair,scity,04207025,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04207025,,[blank],,Unidata missing; GPKG empty
pair,address,04207026,,[blank],,Unidata missing; GPKG empty
pair,scity,04207026,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04207026,,[blank],,Unidata missing; GPKG empty
pair,address,04207027,,[blank],,Unidata missing; GPKG empty
pair,scity,04207027,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04207027,,[blank],,Unidata missing; GPKG empty
pair,address,04207028,,[blank],,Unidata missing; GPKG empty
pair,scity,04207028,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04207028,,[blank],,Unidata missing; GPKG empty
pair,address,04208001,,[blank],,Unidata missing; GPKG empty
pair,scity,04208001,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04208001,,[blank],,Unidata missing; GPKG empty
pair,address,04208002,,[blank],,Unidata missing; GPKG empty
pair,scity,04208002,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04208002,,[blank],,Unidata missing; GPKG empty
pair,address,04208003,,[blank],,Unidata missing; GPKG empty
pair,scity,04208003,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04208003,,[blank],,Unidata missing; GPKG empty
pair,address,04208004,,[blank],,Unidata missing; GPKG empty
pair,scity,04208004,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04208004,,[blank],,Unidata missing; GPKG empty
pair,address,04208005,,[blank],,Unidata missing; GPKG empty
pair,scity,04208005,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04208005,,[blank],,Unidata missing; GPKG empty
pair,address,04208006,,[blank],,Unidata missing; GPKG empty
pair,scity,04208006,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04208006,,[blank],,Unidata missing; GPKG empty
pair,address,04208007,,[blank],,Unidata missing; GPKG empty
pair,scity,04208007,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04208007,,[blank],,Unidata missing; GPKG empty
pair,address,04209002,,[blank],,Unidata missing; GPKG empty
pair,scity,04209002,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04209002,,[blank],,Unidata missing; GPKG empty
pair,address,04209003,,[blank],,Unidata missing; GPKG empty
pair,scity,04209003,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04209003,,[blank],,Unidata missing; GPKG empty
pair,address,04209004,,[blank],,Unidata missing; GPKG empty
pair,scity,04209004,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04209004,,[blank],,Unidata missing; GPKG empty
pair,address,04209005,,[blank],,Unidata missing; GPKG empty
pair,scity,04209005,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04209005,,[blank],,Unidata missing; GPKG empty
pair,address,04209010,,[blank],,Unidata missing; GPKG empty
pair,scity,04209010,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04209010,,[blank],,Unidata missing; GPKG empty
pair,address,04209011,,[blank],,Unidata missing; GPKG empty
pair,scity,04209011,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04209011,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04209015,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,04209016,,[blank],,Unidata missing; GPKG empty
pair,scity,04209016,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04209016,,[blank],,Unidata missing; GPKG empty
pair,address,04209017,,[blank],,Unidata missing; GPKG empty
pair,scity,04209017,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04209017,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04209018,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,04210001,,[blank],,Unidata missing; GPKG empty
pair,scity,04210001,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04210001,,[blank],,Unidata missing; GPKG empty
pair,address,04210002,,[blank],,Unidata missing; GPKG empty
pair,scity,04210002,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04210002,,[blank],,Unidata missing; GPKG empty
pair,address,04210003,,[blank],,Unidata missing; GPKG empty
pair,scity,04210003,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04210003,,[blank],,Unidata missing; GPKG empty
pair,address,04210004,,[blank],,Unidata missing; GPKG empty
pair,scity,04210004,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04210004,,[blank],,Unidata missing; GPKG empty
pair,address,04210005,,[blank],,Unidata missing; GPKG empty
pair,scity,04210005,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04210005,,[blank],,Unidata missing; GPKG empty
pair,address,04210006,,[blank],,Unidata missing; GPKG empty
pair,scity,04210006,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04210007,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,04210008,,[blank],,Unidata missing; GPKG empty
pair,scity,04210008,,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04210009,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04210010,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04210011,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,04210012,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,04210020,,[blank],,Unidata missing; GPKG empty
pair,scity,04210020,,[blank],,Unidata missing; GPKG empty
